#     TIME       MAGNITUDE    ERROR      PHASE        MODEL      (O-C)
   1489.960574   10.500749  -1.000000   0.76000318  10.500003   0.000746
   1489.961962   10.500436  -1.000000   0.76005633  10.500003   0.000432
   1489.963351   10.500995  -1.000000   0.76010948  10.500003   0.000992
   1489.964740   10.498755  -1.000000   0.76016263  10.500003  -0.001248
   1489.966129   10.500279  -1.000000   0.76021578  10.500003   0.000275
   1489.967518   10.500435  -1.000000   0.76026893  10.500003   0.000432
   1489.968907   10.500599  -1.000000   0.76032208  10.500003   0.000596
   1489.970296   10.498939  -1.000000   0.76037523  10.500003  -0.001064
   1489.971684   10.501188  -1.000000   0.76042838  10.500003   0.001185
   1489.973073   10.498795  -1.000000   0.76048152  10.500003  -0.001208
   1489.974462   10.500918  -1.000000   0.76053467  10.500003   0.000915
   1489.975851   10.499956  -1.000000   0.76058782  10.500003  -0.000047
   1489.977240   10.501427  -1.000000   0.76064097  10.500003   0.001423
   1489.978629   10.502249  -1.000000   0.76069412  10.500003   0.002245
   1489.980018   10.498284  -1.000000   0.76074727  10.500003  -0.001719
   1489.981406   10.500604  -1.000000   0.76080042  10.500003   0.000601
   1489.982795   10.500186  -1.000000   0.76085357  10.500003   0.000183
   1489.984184   10.499856  -1.000000   0.76090672  10.500003  -0.000148
   1489.985573   10.499000  -1.000000   0.76095987  10.500003  -0.001003
   1489.986962   10.500926  -1.000000   0.76101302  10.500003   0.000922
   1489.988351   10.500362  -1.000000   0.76106617  10.500003   0.000359
   1489.989740   10.500681  -1.000000   0.76111932  10.500003   0.000678
   1489.991129   10.500537  -1.000000   0.76117246  10.500003   0.000533
   1489.992517   10.500850  -1.000000   0.76122561  10.500003   0.000847
   1489.993906   10.501106  -1.000000   0.76127876  10.500003   0.001103
   1489.995295   10.501766  -1.000000   0.76133191  10.500003   0.001762
   1489.996684   10.499722  -1.000000   0.76138506  10.500003  -0.000281
   1489.998073   10.502486  -1.000000   0.76143821  10.500003   0.002483
   1489.999462   10.501048  -1.000000   0.76149136  10.500003   0.001045
   1490.000851   10.500461  -1.000000   0.76154451  10.500003   0.000458
   1490.002239   10.498806  -1.000000   0.76159766  10.500003  -0.001197
   1490.003628   10.502307  -1.000000   0.76165081  10.500003   0.002303
   1490.005017   10.500414  -1.000000   0.76170396  10.500003   0.000410
   1490.006406   10.498936  -1.000000   0.76175711  10.500003  -0.001068
   1490.007795   10.500082  -1.000000   0.76181026  10.500003   0.000079
   1490.009184   10.500000  -1.000000   0.76186340  10.500003  -0.000003
   1490.010573   10.501648  -1.000000   0.76191655  10.500003   0.001644
   1490.011961   10.500081  -1.000000   0.76196970  10.500003   0.000078
   1490.013350   10.499144  -1.000000   0.76202285  10.500003  -0.000860
   1490.014739   10.499076  -1.000000   0.76207600  10.500003  -0.000927
   1490.016128   10.500482  -1.000000   0.76212915  10.500003   0.000479
   1490.017517   10.499164  -1.000000   0.76218230  10.500003  -0.000839
   1490.018906   10.499771  -1.000000   0.76223545  10.500003  -0.000232
   1490.020295   10.499547  -1.000000   0.76228860  10.500003  -0.000456
   1490.021683   10.499006  -1.000000   0.76234175  10.500003  -0.000997
   1490.023072   10.501616  -1.000000   0.76239490  10.500003   0.001613
   1490.024461   10.500778  -1.000000   0.76244805  10.500003   0.000775
   1490.025850   10.500122  -1.000000   0.76250120  10.500003   0.000119
   1490.027239   10.502021  -1.000000   0.76255434  10.500003   0.002017
   1490.028628   10.502543  -1.000000   0.76260749  10.500003   0.002540
   1490.030017   10.498412  -1.000000   0.76266064  10.500003  -0.001591
   1490.031405   10.498610  -1.000000   0.76271379  10.500003  -0.001394
   1490.032794   10.499179  -1.000000   0.76276694  10.500003  -0.000824
   1490.034183   10.502089  -1.000000   0.76282009  10.500003   0.002086
   1490.035572   10.501182  -1.000000   0.76287324  10.500003   0.001179
   1490.036961   10.500900  -1.000000   0.76292639  10.500003   0.000897
   1490.038350   10.501192  -1.000000   0.76297954  10.500003   0.001188
   1490.039739   10.499782  -1.000000   0.76303269  10.500003  -0.000222
   1490.041128   10.499073  -1.000000   0.76308584  10.500003  -0.000930
   1490.042516   10.498413  -1.000000   0.76313899  10.500003  -0.001591
   1490.043905   10.500553  -1.000000   0.76319213  10.500003   0.000550
   1490.045294   10.500803  -1.000000   0.76324528  10.500003   0.000800
   1491.632744   10.501996  -1.000000   0.82399414  10.500003   0.001993
   1491.634133   10.500331  -1.000000   0.82404729  10.500003   0.000328
   1491.635522   10.500213  -1.000000   0.82410044  10.500003   0.000209
   1491.636910   10.500516  -1.000000   0.82415359  10.500003   0.000512
   1491.638299   10.501876  -1.000000   0.82420674  10.500003   0.001873
   1491.639688   10.501364  -1.000000   0.82425989  10.500003   0.001361
   1491.641077   10.501183  -1.000000   0.82431304  10.500003   0.001180
   1491.642466   10.499908  -1.000000   0.82436619  10.500003  -0.000095
   1491.643855   10.501262  -1.000000   0.82441934  10.500003   0.001258
   1491.645244   10.503274  -1.000000   0.82447249  10.500003   0.003271
   1491.646633   10.501539  -1.000000   0.82452564  10.500003   0.001535
   1491.648021   10.501755  -1.000000   0.82457879  10.500003   0.001752
   1491.649410   10.501964  -1.000000   0.82463194  10.500003   0.001961
   1491.650799   10.499797  -1.000000   0.82468509  10.500003  -0.000206
   1491.652188   10.500953  -1.000000   0.82473824  10.500003   0.000950
   1491.653577   10.501830  -1.000000   0.82479139  10.500003   0.001827
   1491.654966   10.500521  -1.000000   0.82484454  10.500003   0.000517
   1491.656355   10.500133  -1.000000   0.82489769  10.500003   0.000130
   1491.657743   10.498884  -1.000000   0.82495083  10.500003  -0.001119
   1491.659132   10.502103  -1.000000   0.82500398  10.500003   0.002100
   1491.660521   10.502072  -1.000000   0.82505713  10.500003   0.002069
   1491.661910   10.499641  -1.000000   0.82511028  10.500003  -0.000363
   1491.663299   10.499723  -1.000000   0.82516343  10.500003  -0.000280
   1491.664688   10.501468  -1.000000   0.82521658  10.500003   0.001465
   1491.666077   10.501144  -1.000000   0.82526973  10.500003   0.001141
   1491.667466   10.501335  -1.000000   0.82532288  10.500003   0.001331
   1491.668854   10.502597  -1.000000   0.82537603  10.500003   0.002594
   1491.670243   10.499754  -1.000000   0.82542918  10.500003  -0.000249
   1491.671632   10.501724  -1.000000   0.82548233  10.500003   0.001721
   1491.673021   10.501934  -1.000000   0.82553548  10.500003   0.001931
   1491.674410   10.499320  -1.000000   0.82558863  10.500003  -0.000684
   1491.675799   10.501124  -1.000000   0.82564178  10.500003   0.001120
   1491.677188   10.501298  -1.000000   0.82569493  10.500003   0.001295
   1491.678577   10.500676  -1.000000   0.82574808  10.500003   0.000673
   1491.679965   10.501292  -1.000000   0.82580123  10.500003   0.001289
   1491.681354   10.501174  -1.000000   0.82585438  10.500003   0.001170
   1491.682743   10.501079  -1.000000   0.82590753  10.500003   0.001075
   1491.684132   10.500320  -1.000000   0.82596068  10.500003   0.000317
   1491.685521   10.502388  -1.000000   0.82601383  10.500003   0.002384
   1491.686910   10.499885  -1.000000   0.82606697  10.500003  -0.000118
   1491.688299   10.499818  -1.000000   0.82612012  10.500003  -0.000185
   1491.689687   10.501215  -1.000000   0.82617327  10.500003   0.001212
   1491.691076   10.497900  -1.000000   0.82622642  10.500003  -0.002103
   1491.692465   10.501590  -1.000000   0.82627957  10.500003   0.001587
   1491.693854   10.499511  -1.000000   0.82633272  10.500003  -0.000493
   1491.695243   10.501743  -1.000000   0.82638587  10.500003   0.001740
   1491.696632   10.501778  -1.000000   0.82643902  10.500003   0.001774
   1491.698021   10.499626  -1.000000   0.82649217  10.500003  -0.000377
   1491.699410   10.499709  -1.000000   0.82654532  10.500003  -0.000294
   1491.700798   10.499933  -1.000000   0.82659847  10.500003  -0.000070
   1491.702187   10.501025  -1.000000   0.82665162  10.500003   0.001022
   1491.703576   10.499943  -1.000000   0.82670477  10.500003  -0.000060
   1491.704965   10.501381  -1.000000   0.82675792  10.500003   0.001378
   1491.706354   10.501219  -1.000000   0.82681107  10.500003   0.001216
   1491.707743   10.501660  -1.000000   0.82686422  10.500003   0.001657
   1491.709132   10.501564  -1.000000   0.82691737  10.500003   0.001560
   1491.710521   10.501534  -1.000000   0.82697052  10.500003   0.001530
   1491.711909   10.500383  -1.000000   0.82702367  10.500003   0.000380
   1491.713298   10.501227  -1.000000   0.82707682  10.500003   0.001224
   1491.714687   10.500706  -1.000000   0.82712997  10.500003   0.000703
   1491.716076   10.499449  -1.000000   0.82718311  10.500003  -0.000554
   1491.717465   10.501184  -1.000000   0.82723626  10.500003   0.001180
   1491.718854   10.499764  -1.000000   0.82728941  10.500003  -0.000239
   1491.720243   10.499778  -1.000000   0.82734256  10.500003  -0.000225
   1491.721631   10.502448  -1.000000   0.82739571  10.500003   0.002445
   1491.723020   10.500900  -1.000000   0.82744886  10.500003   0.000897
   1491.724409   10.500345  -1.000000   0.82750201  10.500003   0.000342
   1491.725798   10.502352  -1.000000   0.82755516  10.500003   0.002348
   1491.727187   10.500982  -1.000000   0.82760831  10.500003   0.000979
   1491.728576   10.499036  -1.000000   0.82766146  10.500003  -0.000968
   1491.729965   10.500576  -1.000000   0.82771461  10.500003   0.000572
   1491.731354   10.500807  -1.000000   0.82776776  10.500003   0.000804
   1491.732742   10.501238  -1.000000   0.82782091  10.500003   0.001235
   1491.734131   10.503183  -1.000000   0.82787406  10.500003   0.003180
   1491.735520   10.503123  -1.000000   0.82792721  10.500003   0.003120
   1491.736909   10.499848  -1.000000   0.82798036  10.500003  -0.000156
   1491.738298   10.499774  -1.000000   0.82803351  10.500003  -0.000229
   1491.739687   10.501550  -1.000000   0.82808666  10.500003   0.001547
   1491.741076   10.500382  -1.000000   0.82813981  10.500003   0.000379
   1491.742464   10.500903  -1.000000   0.82819296  10.500003   0.000899
   1491.743853   10.501018  -1.000000   0.82824611  10.500003   0.001015
   1491.745242   10.497372  -1.000000   0.82829925  10.500003  -0.002631
   1491.746631   10.500305  -1.000000   0.82835240  10.500003   0.000302
   1491.748020   10.500935  -1.000000   0.82840555  10.500003   0.000932
   1491.749409   10.498266  -1.000000   0.82845870  10.500003  -0.001737
   1491.750798   10.500928  -1.000000   0.82851185  10.500003   0.000925
   1491.752187   10.500769  -1.000000   0.82856500  10.500003   0.000766
   1491.753575   10.499357  -1.000000   0.82861815  10.500003  -0.000646
   1491.754964   10.502095  -1.000000   0.82867130  10.500003   0.002092
   1491.756353   10.500014  -1.000000   0.82872445  10.500003   0.000011
   1491.757742   10.500398  -1.000000   0.82877760  10.500003   0.000395
   1491.759131   10.501482  -1.000000   0.82883075  10.500003   0.001479
   1491.760520   10.499880  -1.000000   0.82888390  10.500003  -0.000123
   1491.761909   10.501663  -1.000000   0.82893705  10.500003   0.001659
   1491.763298   10.499662  -1.000000   0.82899020  10.500003  -0.000341
   1491.764686   10.500100  -1.000000   0.82904335  10.500003   0.000097
   1491.766075   10.500182  -1.000000   0.82909650  10.500003   0.000178
   1491.767464   10.499037  -1.000000   0.82914965  10.500003  -0.000966
   1491.768853   10.500880  -1.000000   0.82920280  10.500003   0.000876
   1491.770242   10.498460  -1.000000   0.82925595  10.500003  -0.001543
   1491.771631   10.501093  -1.000000   0.82930910  10.500003   0.001089
   1491.773020   10.499960  -1.000000   0.82936225  10.500003  -0.000044
   1491.774408   10.500462  -1.000000   0.82941539  10.500003   0.000459
   1491.775797   10.499761  -1.000000   0.82946854  10.500003  -0.000242
   1491.777186   10.499832  -1.000000   0.82952169  10.500003  -0.000172
   1491.778575   10.499857  -1.000000   0.82957484  10.500003  -0.000146
   1491.779964   10.501807  -1.000000   0.82962799  10.500003   0.001804
   1491.781353   10.501917  -1.000000   0.82968114  10.500003   0.001914
   1491.782742   10.498708  -1.000000   0.82973429  10.500003  -0.001295
   1491.784131   10.500177  -1.000000   0.82978744  10.500003   0.000174
   1491.785519   10.503700  -1.000000   0.82984059  10.500003   0.003696
   1491.786908   10.502427  -1.000000   0.82989374  10.500003   0.002424
   1491.788297   10.500782  -1.000000   0.82994689  10.500003   0.000778
   1491.789686   10.500962  -1.000000   0.83000004  10.500003   0.000959
   1491.791075   10.499178  -1.000000   0.83005319  10.500003  -0.000825
   1491.792464   10.498971  -1.000000   0.83010634  10.500003  -0.001032
   1491.793853   10.497887  -1.000000   0.83015949  10.500003  -0.002116
   1491.795242   10.498709  -1.000000   0.83021264  10.500003  -0.001294
   1491.796630   10.499416  -1.000000   0.83026579  10.500003  -0.000587
   1491.798019   10.500125  -1.000000   0.83031894  10.500003   0.000121
   1491.799408   10.498553  -1.000000   0.83037209  10.500003  -0.001451
   1491.800797   10.500759  -1.000000   0.83042524  10.500003   0.000756
   1491.802186   10.499209  -1.000000   0.83047839  10.500003  -0.000795
   1491.803575   10.499622  -1.000000   0.83053153  10.500003  -0.000381
   1491.804964   10.500092  -1.000000   0.83058468  10.500003   0.000089
   1491.806352   10.499468  -1.000000   0.83063783  10.500003  -0.000535
   1491.807741   10.498970  -1.000000   0.83069098  10.500003  -0.001033
   1491.809130   10.500587  -1.000000   0.83074413  10.500003   0.000584
   1491.810519   10.499715  -1.000000   0.83079728  10.500003  -0.000289
   1491.811908   10.501511  -1.000000   0.83085043  10.500003   0.001508
   1491.813297   10.500100  -1.000000   0.83090358  10.500003   0.000096
   1491.814686   10.501107  -1.000000   0.83095673  10.500003   0.001104
   1491.816075   10.499866  -1.000000   0.83100988  10.500003  -0.000138
   1491.817463   10.500841  -1.000000   0.83106303  10.500003   0.000838
   1491.818852   10.500650  -1.000000   0.83111618  10.500003   0.000647
   1491.820241   10.502017  -1.000000   0.83116933  10.500003   0.002014
   1491.821630   10.501190  -1.000000   0.83122248  10.500003   0.001187
   1491.823019   10.501461  -1.000000   0.83127563  10.500003   0.001458
   1491.824408   10.502199  -1.000000   0.83132878  10.500003   0.002196
   1491.825797   10.501294  -1.000000   0.83138193  10.500003   0.001290
   1491.827185   10.499990  -1.000000   0.83143508  10.500003  -0.000014
   1491.828574   10.501501  -1.000000   0.83148823  10.500003   0.001498
   1491.829963   10.499866  -1.000000   0.83154138  10.500003  -0.000138
   1491.831352   10.501232  -1.000000   0.83159453  10.500003   0.001228
   1491.832741   10.500564  -1.000000   0.83164767  10.500003   0.000561
   1491.834130   10.501385  -1.000000   0.83170082  10.500003   0.001382
   1491.835519   10.501540  -1.000000   0.83175397  10.500003   0.001536
   1491.836908   10.501420  -1.000000   0.83180712  10.500003   0.001417
   1491.838296   10.500542  -1.000000   0.83186027  10.500003   0.000539
   1491.839685   10.500208  -1.000000   0.83191342  10.500003   0.000205
